savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8790.77,0.12,86992
PublicServerGame_05_Final.sav,stable,8796.05,0.20,85412
PublicServerGame_05_Final.sav,today,8441.78,0.20,42444
PublicServerGame_05_Final.sav,yesterday,8470.43,0.25,42188
PublicServerGame_326_Final.sav,baseline,10075.69,0.11,84252
PublicServerGame_326_Final.sav,stable,9834.78,0.15,85156
PublicServerGame_326_Final.sav,today,9861.29,0.37,39424
PublicServerGame_326_Final.sav,yesterday,9738.26,0.25,39424
PublicServerGame_329_Final.sav,baseline,9921.37,0.73,112976
PublicServerGame_329_Final.sav,stable,10036.34,0.30,110208
PublicServerGame_329_Final.sav,today,9357.69,0.53,77236
PublicServerGame_329_Final.sav,yesterday,9250.54,0.28,77376
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8236.43,0.12,82792
lordaro_British-Railways-4th-Oct-2082.sav,stable,8207.88,0.18,83680
lordaro_British-Railways-4th-Oct-2082.sav,today,1301.16,0.18,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1296.77,0.10,42624
lordaro_biggest_town_ever.sav,baseline,5716.66,0.60,101192
lordaro_biggest_town_ever.sav,stable,5745.33,0.22,99892
lordaro_biggest_town_ever.sav,today,7923.08,0.68,86128
lordaro_biggest_town_ever.sav,yesterday,7880.98,0.36,86140
opntitle-1.0.sav,baseline,6427.43,0.21,53152
opntitle-1.0.sav,stable,6560.47,0.31,51092
opntitle-1.0.sav,today,7393.51,0.22,32768
opntitle-1.0.sav,yesterday,7386.59,0.08,32768
opntitle-1.1.sav,baseline,11393.35,0.43,79628
opntitle-1.1.sav,stable,8686.75,0.21,80776
opntitle-1.1.sav,today,9398.05,0.22,36204
opntitle-1.1.sav,yesterday,9385.93,0.43,36200
opntitle-1.2.sav,baseline,6594.13,0.06,55508
opntitle-1.2.sav,stable,6708.81,0.28,54904
opntitle-1.2.sav,today,7564.74,0.33,36620
opntitle-1.2.sav,yesterday,7544.54,0.15,36720
opntitle-1.3.sav,baseline,6316.40,0.25,55492
opntitle-1.3.sav,stable,6435.97,0.55,53856
opntitle-1.3.sav,today,7380.05,0.07,36204
opntitle-1.3.sav,yesterday,7353.64,0.35,36212
opntitle-1.4.sav,baseline,9298.93,0.35,82684
opntitle-1.4.sav,stable,8287.10,0.30,82452
opntitle-1.4.sav,today,9956.44,0.24,39072
opntitle-1.4.sav,yesterday,9811.38,0.27,38944
opntitle-1.5.sav,baseline,12713.08,0.24,82000
opntitle-1.5.sav,stable,10837.32,0.18,83296
opntitle-1.5.sav,today,13902.61,0.35,37516
opntitle-1.5.sav,yesterday,13820.23,0.69,37516
opntitle-1.7.sav,baseline,10752.40,0.24,78948
opntitle-1.7.sav,stable,8398.93,0.57,80360
opntitle-1.7.sav,today,9402.01,0.35,36200
opntitle-1.7.sav,yesterday,9476.90,0.59,36328
opntitle-1.9.sav,baseline,6424.19,0.16,53432
opntitle-1.9.sav,stable,6600.97,0.29,51492
opntitle-1.9.sav,today,7399.30,0.11,34356
opntitle-1.9.sav,yesterday,7402.88,0.11,33644
opntitle.sav,baseline,12132.76,0.52,78720
opntitle.sav,stable,10168.34,0.43,81456
opntitle.sav,today,7415.80,0.31,35840
opntitle.sav,yesterday,7398.44,0.30,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19093.18,0.70,136340
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18594.49,0.19,136988
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14585.38,0.60,123044
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14335.74,0.30,123152
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11208.17,0.37,88464
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10070.97,0.15,89080
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9352.64,0.30,45116
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9397.38,0.29,45020
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11084.91,0.38,123180
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12394.09,0.39,123908
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10638.34,0.60,79884
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10405.87,0.22,79880
wentbourne.sav,baseline,47304.91,0.15,301124
wentbourne.sav,stable,46165.82,0.73,295180
wentbourne.sav,today,44814.03,0.34,151316
wentbourne.sav,yesterday,41914.59,0.66,152200
