savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8933.89,0.37,86896
PublicServerGame_05_Final.sav,stable,8821.65,0.16,85060
PublicServerGame_05_Final.sav,today,9425.41,0.36,42276
PublicServerGame_05_Final.sav,yesterday,9335.99,0.23,41116
PublicServerGame_326_Final.sav,baseline,10154.20,0.15,84080
PublicServerGame_326_Final.sav,stable,9873.48,0.07,84692
PublicServerGame_326_Final.sav,today,10110.52,0.40,39424
PublicServerGame_326_Final.sav,yesterday,10012.29,0.40,38016
PublicServerGame_329_Final.sav,baseline,10347.94,0.87,112844
PublicServerGame_329_Final.sav,stable,10371.88,0.61,109688
PublicServerGame_329_Final.sav,today,9711.59,0.76,75688
PublicServerGame_329_Final.sav,yesterday,8950.11,0.32,75320
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8324.87,0.37,82880
lordaro_British-Railways-4th-Oct-2082.sav,stable,8331.67,0.08,83508
lordaro_British-Railways-4th-Oct-2082.sav,today,1304.18,0.53,41088
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1297.62,0.24,41216
lordaro_biggest_town_ever.sav,baseline,5958.73,0.57,101148
lordaro_biggest_town_ever.sav,stable,6007.89,0.76,100368
lordaro_biggest_town_ever.sav,today,8442.77,0.71,84908
lordaro_biggest_town_ever.sav,yesterday,8606.67,0.83,86056
opntitle-1.0.sav,baseline,6448.25,0.17,51292
opntitle-1.0.sav,stable,6561.26,0.41,50652
opntitle-1.0.sav,today,7421.78,0.45,33664
opntitle-1.0.sav,yesterday,7466.79,0.03,33280
opntitle-1.1.sav,baseline,11485.22,0.15,79744
opntitle-1.1.sav,stable,8730.19,0.36,81360
opntitle-1.1.sav,today,9086.35,0.48,36260
opntitle-1.1.sav,yesterday,9028.81,0.31,35240
opntitle-1.2.sav,baseline,6590.33,0.11,53276
opntitle-1.2.sav,stable,6719.46,0.35,52464
opntitle-1.2.sav,today,7611.32,0.09,34348
opntitle-1.2.sav,yesterday,7660.92,0.31,34348
opntitle-1.3.sav,baseline,6461.44,0.19,53280
opntitle-1.3.sav,stable,6595.02,0.34,52452
opntitle-1.3.sav,today,7397.97,0.11,34352
opntitle-1.3.sav,yesterday,7485.51,0.23,34312
opntitle-1.4.sav,baseline,9229.45,0.39,83124
opntitle-1.4.sav,stable,8188.68,0.63,82084
opntitle-1.4.sav,today,9996.50,0.21,37380
opntitle-1.4.sav,yesterday,10055.87,0.26,36516
opntitle-1.5.sav,baseline,12892.22,0.07,81932
opntitle-1.5.sav,stable,11066.12,0.26,83080
opntitle-1.5.sav,today,13013.40,0.20,36172
opntitle-1.5.sav,yesterday,12874.20,0.10,36432
opntitle-1.7.sav,baseline,10909.98,0.29,78732
opntitle-1.7.sav,stable,8419.54,0.38,80032
opntitle-1.7.sav,today,9285.26,0.31,36004
opntitle-1.7.sav,yesterday,9223.05,0.40,34980
opntitle-1.9.sav,baseline,6488.01,0.25,53408
opntitle-1.9.sav,stable,6571.64,0.27,51556
opntitle-1.9.sav,today,7478.12,0.33,34316
opntitle-1.9.sav,yesterday,7477.42,0.07,34184
opntitle.sav,baseline,12106.94,0.22,78584
opntitle.sav,stable,10315.97,0.16,80876
opntitle.sav,today,7205.28,0.64,36480
opntitle.sav,yesterday,7189.53,0.40,35200
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21063.95,0.65,136696
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20311.55,0.42,137564
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15226.07,0.72,121604
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15072.85,0.61,121920
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11234.70,0.37,88944
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10171.73,0.78,89012
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9304.53,0.52,43148
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9265.06,0.41,42532
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11732.64,0.59,123652
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13003.53,0.78,123752
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8187.75,0.86,79008
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8211.18,0.87,79008
wentbourne.sav,baseline,48783.69,0.67,304284
wentbourne.sav,stable,49064.36,0.59,295648
wentbourne.sav,today,43892.67,0.82,124368
wentbourne.sav,yesterday,42739.51,0.57,124904
