savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8843.95,0.08,86868
PublicServerGame_05_Final.sav,stable,8791.43,0.09,84980
PublicServerGame_05_Final.sav,today,9450.66,0.47,41696
PublicServerGame_05_Final.sav,yesterday,9455.73,0.55,40932
PublicServerGame_326_Final.sav,baseline,10227.76,0.12,84160
PublicServerGame_326_Final.sav,stable,9923.79,0.21,84904
PublicServerGame_326_Final.sav,today,10239.43,0.28,38656
PublicServerGame_326_Final.sav,yesterday,10268.99,0.08,38272
PublicServerGame_329_Final.sav,baseline,9837.34,0.22,112808
PublicServerGame_329_Final.sav,stable,9852.16,0.65,109812
PublicServerGame_329_Final.sav,today,9008.94,0.67,74996
PublicServerGame_329_Final.sav,yesterday,9092.21,0.56,75508
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8198.36,0.46,82840
lordaro_British-Railways-4th-Oct-2082.sav,stable,8117.98,0.15,83580
lordaro_British-Railways-4th-Oct-2082.sav,today,1271.67,0.40,41984
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1272.91,0.38,41088
lordaro_biggest_town_ever.sav,baseline,6333.54,0.61,101940
lordaro_biggest_town_ever.sav,stable,6550.94,0.82,100368
lordaro_biggest_town_ever.sav,today,9247.08,0.37,87072
lordaro_biggest_town_ever.sav,yesterday,9210.88,0.48,86816
opntitle-1.0.sav,baseline,6435.46,0.09,51292
opntitle-1.0.sav,stable,6560.62,0.51,50640
opntitle-1.0.sav,today,7470.73,0.11,33408
opntitle-1.0.sav,yesterday,7533.26,0.37,33536
opntitle-1.1.sav,baseline,11264.22,0.29,80376
opntitle-1.1.sav,stable,8671.68,0.31,81404
opntitle-1.1.sav,today,9157.78,0.22,35488
opntitle-1.1.sav,yesterday,9220.86,0.40,35360
opntitle-1.2.sav,baseline,6616.16,0.14,53404
opntitle-1.2.sav,stable,6715.72,0.35,52460
opntitle-1.2.sav,today,7603.75,0.10,34180
opntitle-1.2.sav,yesterday,7634.46,0.32,34308
opntitle-1.3.sav,baseline,6453.31,0.12,53276
opntitle-1.3.sav,stable,6575.92,0.38,52324
opntitle-1.3.sav,today,7470.20,0.23,34224
opntitle-1.3.sav,yesterday,7477.14,0.36,34436
opntitle-1.4.sav,baseline,9109.71,0.44,82540
opntitle-1.4.sav,stable,8240.24,0.38,82740
opntitle-1.4.sav,today,9887.52,0.25,37284
opntitle-1.4.sav,yesterday,9938.78,0.24,36260
opntitle-1.5.sav,baseline,13563.19,0.68,83384
opntitle-1.5.sav,stable,11233.70,0.27,83304
opntitle-1.5.sav,today,13382.04,0.26,37156
opntitle-1.5.sav,yesterday,13444.48,0.44,36176
opntitle-1.7.sav,baseline,10837.66,0.18,78728
opntitle-1.7.sav,stable,8341.68,0.35,80272
opntitle-1.7.sav,today,9211.75,0.47,35104
opntitle-1.7.sav,yesterday,9251.88,0.15,35104
opntitle-1.9.sav,baseline,6459.82,0.10,52188
opntitle-1.9.sav,stable,6594.94,0.37,51420
opntitle-1.9.sav,today,7474.21,0.33,34436
opntitle-1.9.sav,yesterday,7516.35,0.46,34180
opntitle.sav,baseline,11773.54,0.28,78648
opntitle.sav,stable,9930.40,0.39,80876
opntitle.sav,today,6808.69,0.57,37248
opntitle.sav,yesterday,6963.57,0.83,35328
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18987.39,0.59,136780
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18892.65,0.28,137664
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14446.34,0.49,121532
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14212.90,0.23,121532
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11126.78,0.21,88832
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10143.26,0.27,89440
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9449.69,0.45,42772
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9397.63,0.23,42644
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11710.69,0.58,123620
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13242.86,0.60,124276
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8211.69,0.23,78744
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8297.44,0.79,79508
wentbourne.sav,baseline,44519.84,0.90,300780
wentbourne.sav,stable,44272.55,0.19,295388
wentbourne.sav,today,40960.15,0.32,124904
wentbourne.sav,yesterday,40864.24,0.58,124140
