savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8987.81,0.28,86800
PublicServerGame_05_Final.sav,stable,8915.24,0.26,85256
PublicServerGame_05_Final.sav,today,9357.66,0.24,41400
PublicServerGame_05_Final.sav,yesterday,9503.94,0.15,40516
PublicServerGame_326_Final.sav,baseline,10168.69,0.21,84660
PublicServerGame_326_Final.sav,stable,9942.27,0.22,85096
PublicServerGame_326_Final.sav,today,9908.02,0.15,39168
PublicServerGame_326_Final.sav,yesterday,10033.16,0.36,38144
PublicServerGame_329_Final.sav,baseline,10219.83,0.35,112844
PublicServerGame_329_Final.sav,stable,10529.81,0.34,109836
PublicServerGame_329_Final.sav,today,8910.01,0.69,74128
PublicServerGame_329_Final.sav,yesterday,8827.01,0.37,73840
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8352.54,0.20,82840
lordaro_British-Railways-4th-Oct-2082.sav,stable,8395.49,0.14,83644
lordaro_British-Railways-4th-Oct-2082.sav,today,1316.63,0.55,40832
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1313.12,0.25,40832
lordaro_biggest_town_ever.sav,baseline,5009.37,0.39,101152
lordaro_biggest_town_ever.sav,stable,5020.07,0.18,100496
lordaro_biggest_town_ever.sav,today,7278.52,0.29,86856
lordaro_biggest_town_ever.sav,yesterday,7259.84,0.50,86976
opntitle-1.0.sav,baseline,6477.00,0.15,51204
opntitle-1.0.sav,stable,6578.30,0.40,50776
opntitle-1.0.sav,today,7732.30,0.86,33280
opntitle-1.0.sav,yesterday,7581.17,0.24,34816
opntitle-1.1.sav,baseline,11250.39,0.33,79592
opntitle-1.1.sav,stable,8720.36,0.22,81092
opntitle-1.1.sav,today,9057.87,0.39,36260
opntitle-1.1.sav,yesterday,9127.91,0.20,34984
opntitle-1.2.sav,baseline,6590.90,0.10,53400
opntitle-1.2.sav,stable,6674.44,0.07,52236
opntitle-1.2.sav,today,7782.72,0.12,33988
opntitle-1.2.sav,yesterday,7708.75,0.06,34116
opntitle-1.3.sav,baseline,6444.38,0.08,53276
opntitle-1.3.sav,stable,6595.20,0.36,52452
opntitle-1.3.sav,today,7826.42,0.15,33860
opntitle-1.3.sav,yesterday,7543.98,0.10,34112
opntitle-1.4.sav,baseline,9076.97,0.35,82452
opntitle-1.4.sav,stable,8165.40,0.45,82664
opntitle-1.4.sav,today,9854.93,0.43,37316
opntitle-1.4.sav,yesterday,9785.10,0.37,36180
opntitle-1.5.sav,baseline,12886.30,0.15,82020
opntitle-1.5.sav,stable,11008.99,0.25,82932
opntitle-1.5.sav,today,12681.99,0.44,36896
opntitle-1.5.sav,yesterday,12754.51,0.14,36004
opntitle-1.7.sav,baseline,10901.95,0.23,79132
opntitle-1.7.sav,stable,8367.84,0.29,80400
opntitle-1.7.sav,today,8826.12,0.38,36388
opntitle-1.7.sav,yesterday,9008.23,0.28,34668
opntitle-1.9.sav,baseline,6448.63,0.09,53348
opntitle-1.9.sav,stable,6560.40,0.17,52568
opntitle-1.9.sav,today,7645.53,0.07,34116
opntitle-1.9.sav,yesterday,7588.40,0.40,33984
opntitle.sav,baseline,12155.39,0.32,78568
opntitle.sav,stable,10405.87,0.40,81252
opntitle.sav,today,7084.99,0.49,35584
opntitle.sav,yesterday,7296.67,0.31,34944
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19663.62,0.57,137420
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19597.47,0.83,137588
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14539.93,0.50,122132
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14477.53,0.48,122228
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11108.85,0.27,88512
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10041.48,0.16,88456
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9179.12,0.63,43952
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9166.86,0.44,42540
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11143.69,0.35,124412
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12326.21,0.25,123380
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7754.42,0.43,79016
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7628.37,0.47,79588
wentbourne.sav,baseline,47142.17,0.76,300892
wentbourne.sav,stable,45726.66,0.66,295908
wentbourne.sav,today,41447.23,0.56,124476
wentbourne.sav,yesterday,44854.72,0.57,124296
