savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8886.96,0.13,86864
PublicServerGame_05_Final.sav,stable,8854.75,0.29,85164
PublicServerGame_05_Final.sav,today,8445.38,0.10,40188
PublicServerGame_05_Final.sav,yesterday,8421.28,0.10,41104
PublicServerGame_326_Final.sav,baseline,10298.93,0.35,84204
PublicServerGame_326_Final.sav,stable,9965.40,0.22,84784
PublicServerGame_326_Final.sav,today,9945.99,0.16,39168
PublicServerGame_326_Final.sav,yesterday,10021.56,0.17,37632
PublicServerGame_329_Final.sav,baseline,9916.10,0.28,113068
PublicServerGame_329_Final.sav,stable,9977.75,0.29,109884
PublicServerGame_329_Final.sav,today,9166.25,0.23,73524
PublicServerGame_329_Final.sav,yesterday,9164.77,0.59,74328
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8305.21,0.24,82808
lordaro_British-Railways-4th-Oct-2082.sav,stable,8347.40,0.05,83580
lordaro_British-Railways-4th-Oct-2082.sav,today,1289.69,0.39,40320
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1306.87,0.26,41216
lordaro_biggest_town_ever.sav,baseline,5673.27,0.62,101152
lordaro_biggest_town_ever.sav,stable,5871.45,0.36,99964
lordaro_biggest_town_ever.sav,today,8578.82,0.44,86656
lordaro_biggest_town_ever.sav,yesterday,8403.57,0.48,85388
opntitle-1.0.sav,baseline,6436.19,0.05,51292
opntitle-1.0.sav,stable,6546.16,0.14,50648
opntitle-1.0.sav,today,7414.51,0.08,32000
opntitle-1.0.sav,yesterday,7426.00,0.58,32896
opntitle-1.1.sav,baseline,11321.97,0.19,79552
opntitle-1.1.sav,stable,8718.69,0.14,81420
opntitle-1.1.sav,today,8994.30,0.32,34688
opntitle-1.1.sav,yesterday,8996.31,0.71,35204
opntitle-1.2.sav,baseline,6602.21,0.11,53280
opntitle-1.2.sav,stable,6708.61,0.56,52456
opntitle-1.2.sav,today,7519.12,0.11,33280
opntitle-1.2.sav,yesterday,7551.31,0.27,33636
opntitle-1.3.sav,baseline,6438.94,0.07,53276
opntitle-1.3.sav,stable,6543.35,0.19,52448
opntitle-1.3.sav,today,7387.86,0.10,33152
opntitle-1.3.sav,yesterday,7371.67,0.08,33420
opntitle-1.4.sav,baseline,9081.04,0.49,82496
opntitle-1.4.sav,stable,8156.66,0.26,82388
opntitle-1.4.sav,today,9517.02,0.36,36008
opntitle-1.4.sav,yesterday,9499.82,0.15,35896
opntitle-1.5.sav,baseline,12954.09,0.17,82688
opntitle-1.5.sav,stable,10981.32,0.18,82832
opntitle-1.5.sav,today,12975.02,0.31,36220
opntitle-1.5.sav,yesterday,12985.26,0.30,35716
opntitle-1.7.sav,baseline,11006.35,0.29,78648
opntitle-1.7.sav,stable,8409.96,0.23,80028
opntitle-1.7.sav,today,9007.94,0.33,34940
opntitle-1.7.sav,yesterday,9030.85,0.50,34308
opntitle-1.9.sav,baseline,6464.94,0.26,53276
opntitle-1.9.sav,stable,6587.14,0.21,51560
opntitle-1.9.sav,today,7403.55,0.19,33152
opntitle-1.9.sav,yesterday,7367.28,0.14,33424
opntitle.sav,baseline,12245.56,0.29,78644
opntitle.sav,stable,10473.99,0.39,80732
opntitle.sav,today,7460.19,0.73,34688
opntitle.sav,yesterday,7475.12,0.30,34560
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19583.24,0.54,135796
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18979.94,0.13,139124
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14235.78,0.50,121224
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14215.70,0.34,121840
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11260.76,0.21,88112
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10193.53,0.27,89168
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9235.67,0.41,42940
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9204.19,0.28,42440
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11873.59,0.72,123444
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12799.93,0.27,123652
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8435.24,0.68,78440
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8867.49,0.52,78836
wentbourne.sav,baseline,44479.41,0.81,300796
wentbourne.sav,stable,43903.44,0.45,295660
wentbourne.sav,today,39596.09,0.48,124068
wentbourne.sav,yesterday,39890.31,0.81,124056
