savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8938.54,0.29,87432
PublicServerGame_05_Final.sav,stable,8897.95,0.30,85304
PublicServerGame_05_Final.sav,today,8622.91,0.21,43564
PublicServerGame_05_Final.sav,yesterday,8611.72,0.13,41664
PublicServerGame_326_Final.sav,baseline,10199.47,0.09,84112
PublicServerGame_326_Final.sav,stable,9950.92,0.14,84800
PublicServerGame_326_Final.sav,today,10047.28,0.14,40064
PublicServerGame_326_Final.sav,yesterday,10049.61,0.38,39552
PublicServerGame_329_Final.sav,baseline,9701.17,0.56,113028
PublicServerGame_329_Final.sav,stable,9652.84,0.15,110040
PublicServerGame_329_Final.sav,today,8715.24,0.51,75568
PublicServerGame_329_Final.sav,yesterday,8740.95,0.55,75640
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8342.42,0.17,82964
lordaro_British-Railways-4th-Oct-2082.sav,stable,8414.01,0.26,83712
lordaro_British-Railways-4th-Oct-2082.sav,today,1317.09,0.56,41344
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1312.39,0.24,41600
lordaro_biggest_town_ever.sav,baseline,5254.56,0.25,101028
lordaro_biggest_town_ever.sav,stable,5198.61,0.37,99828
lordaro_biggest_town_ever.sav,today,7591.09,0.49,87740
lordaro_biggest_town_ever.sav,yesterday,7645.04,0.42,87224
opntitle-1.0.sav,baseline,6453.09,0.21,51292
opntitle-1.0.sav,stable,6569.32,0.54,50656
opntitle-1.0.sav,today,7540.70,0.19,34688
opntitle-1.0.sav,yesterday,7384.36,0.13,33792
opntitle-1.1.sav,baseline,11344.26,0.22,79724
opntitle-1.1.sav,stable,8709.44,0.12,81308
opntitle-1.1.sav,today,8742.09,0.24,36940
opntitle-1.1.sav,yesterday,8754.78,0.49,36304
opntitle-1.2.sav,baseline,6593.27,0.07,53400
opntitle-1.2.sav,stable,6684.46,0.08,52212
opntitle-1.2.sav,today,7753.33,0.28,35256
opntitle-1.2.sav,yesterday,7544.85,0.30,35388
opntitle-1.3.sav,baseline,6461.93,0.15,53276
opntitle-1.3.sav,stable,6547.20,0.17,52308
opntitle-1.3.sav,today,7550.16,0.17,35004
opntitle-1.3.sav,yesterday,7393.70,0.08,35384
opntitle-1.4.sav,baseline,9250.58,0.16,82572
opntitle-1.4.sav,stable,8267.26,0.43,82432
opntitle-1.4.sav,today,8264.81,0.60,38660
opntitle-1.4.sav,yesterday,8268.66,0.23,37768
opntitle-1.5.sav,baseline,12752.85,0.15,81932
opntitle-1.5.sav,stable,10841.86,0.21,83256
opntitle-1.5.sav,today,12377.23,0.24,37844
opntitle-1.5.sav,yesterday,12308.76,0.10,37460
opntitle-1.7.sav,baseline,11228.90,0.52,78740
opntitle-1.7.sav,stable,8466.59,0.31,80276
opntitle-1.7.sav,today,8787.64,0.44,36816
opntitle-1.7.sav,yesterday,8755.42,0.39,36124
opntitle-1.9.sav,baseline,6489.29,0.50,53276
opntitle-1.9.sav,stable,6574.43,0.07,52816
opntitle-1.9.sav,today,7538.13,0.09,35252
opntitle-1.9.sav,yesterday,7430.68,0.17,35132
opntitle.sav,baseline,12043.04,0.24,79024
opntitle.sav,stable,10264.38,0.30,80976
opntitle.sav,today,7299.49,0.12,36992
opntitle.sav,yesterday,7268.86,0.23,36224
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18975.09,0.51,135652
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18737.91,0.67,137692
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14314.65,0.45,123788
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14504.88,0.61,123804
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11709.78,0.85,88340
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10609.10,0.34,89668
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9852.40,0.83,44012
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9592.69,0.87,44136
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10955.85,0.22,123172
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12132.00,0.24,122920
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7624.87,0.47,80212
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7566.97,0.33,80420
wentbourne.sav,baseline,43782.84,0.66,304352
wentbourne.sav,stable,43118.18,0.18,295392
wentbourne.sav,today,39474.01,0.55,125292
wentbourne.sav,yesterday,39533.92,0.58,125808
