savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8825.00,0.06,86776
PublicServerGame_05_Final.sav,stable,8803.48,0.15,85304
PublicServerGame_05_Final.sav,today,8416.09,0.21,42680
PublicServerGame_05_Final.sav,yesterday,8365.54,0.30,43192
PublicServerGame_326_Final.sav,baseline,10191.32,0.11,84656
PublicServerGame_326_Final.sav,stable,9973.59,0.19,84776
PublicServerGame_326_Final.sav,today,9920.37,0.17,40448
PublicServerGame_326_Final.sav,yesterday,9930.77,0.28,39296
PublicServerGame_329_Final.sav,baseline,9447.45,0.53,113012
PublicServerGame_329_Final.sav,stable,9350.83,0.27,109940
PublicServerGame_329_Final.sav,today,8246.99,0.46,77088
PublicServerGame_329_Final.sav,yesterday,8367.33,0.59,76476
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8308.96,0.14,82784
lordaro_British-Railways-4th-Oct-2082.sav,stable,8321.73,0.06,83664
lordaro_British-Railways-4th-Oct-2082.sav,today,1290.73,0.23,41728
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1291.76,0.29,41984
lordaro_biggest_town_ever.sav,baseline,5039.95,0.65,101796
lordaro_biggest_town_ever.sav,stable,5054.34,0.69,99952
lordaro_biggest_town_ever.sav,today,7217.87,0.40,88256
lordaro_biggest_town_ever.sav,yesterday,7371.58,0.81,88252
opntitle-1.0.sav,baseline,6440.75,0.06,51280
opntitle-1.0.sav,stable,6533.65,0.08,50652
opntitle-1.0.sav,today,7426.98,0.17,34944
opntitle-1.0.sav,yesterday,7407.49,0.11,33792
opntitle-1.1.sav,baseline,11280.62,0.29,79664
opntitle-1.1.sav,stable,8678.96,0.11,81044
opntitle-1.1.sav,today,8559.68,0.32,37324
opntitle-1.1.sav,yesterday,8584.74,0.13,36300
opntitle-1.2.sav,baseline,6658.17,0.19,53280
opntitle-1.2.sav,stable,6698.89,0.14,52320
opntitle-1.2.sav,today,7518.80,0.24,35260
opntitle-1.2.sav,yesterday,7566.33,0.25,35380
opntitle-1.3.sav,baseline,6442.89,0.05,53288
opntitle-1.3.sav,stable,6536.23,0.10,52436
opntitle-1.3.sav,today,7388.48,0.19,35260
opntitle-1.3.sav,yesterday,7406.05,0.16,35388
opntitle-1.4.sav,baseline,9156.82,0.32,82664
opntitle-1.4.sav,stable,8201.32,0.59,82328
opntitle-1.4.sav,today,8230.64,0.54,38400
opntitle-1.4.sav,yesterday,8216.85,0.23,37636
opntitle-1.5.sav,baseline,12975.06,0.34,81816
opntitle-1.5.sav,stable,10987.61,0.34,82844
opntitle-1.5.sav,today,12473.53,0.36,37332
opntitle-1.5.sav,yesterday,12580.40,0.17,37460
opntitle-1.7.sav,baseline,11116.44,0.23,78736
opntitle-1.7.sav,stable,8474.68,0.28,80164
opntitle-1.7.sav,today,8798.63,0.25,36680
opntitle-1.7.sav,yesterday,8906.76,0.28,36124
opntitle-1.9.sav,baseline,6480.85,0.13,53364
opntitle-1.9.sav,stable,6567.00,0.22,51548
opntitle-1.9.sav,today,7418.17,0.35,35128
opntitle-1.9.sav,yesterday,7420.38,0.26,35304
opntitle.sav,baseline,12461.77,0.44,78520
opntitle.sav,stable,10643.05,0.20,80768
opntitle.sav,today,7349.01,0.39,36608
opntitle.sav,yesterday,7592.59,0.11,36352
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19771.64,0.38,136492
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19403.44,0.20,137552
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14613.69,0.28,124188
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14327.63,0.30,124320
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11086.44,0.06,88236
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10124.82,0.10,88936
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9077.94,0.76,46084
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9075.34,0.23,44140
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10823.48,0.11,123088
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,11988.71,0.12,123120
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7461.85,0.30,80320
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7410.77,0.39,80456
wentbourne.sav,baseline,43131.38,0.43,300764
wentbourne.sav,stable,42801.82,0.25,295648
wentbourne.sav,today,39162.05,0.42,125672
wentbourne.sav,yesterday,38631.09,0.27,125416
