savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8889.16,0.23,86772
PublicServerGame_05_Final.sav,stable,8823.62,0.28,85288
PublicServerGame_05_Final.sav,today,8452.58,0.15,42156
PublicServerGame_05_Final.sav,yesterday,8427.80,0.33,40196
PublicServerGame_326_Final.sav,baseline,10172.36,0.08,84264
PublicServerGame_326_Final.sav,stable,9863.95,0.20,84960
PublicServerGame_326_Final.sav,today,10006.40,0.18,37632
PublicServerGame_326_Final.sav,yesterday,10006.54,0.25,37760
PublicServerGame_329_Final.sav,baseline,10452.21,0.58,113040
PublicServerGame_329_Final.sav,stable,10630.03,0.58,109752
PublicServerGame_329_Final.sav,today,9873.41,0.69,73792
PublicServerGame_329_Final.sav,yesterday,9754.76,0.64,74584
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8317.71,0.10,82836
lordaro_British-Railways-4th-Oct-2082.sav,stable,8404.42,0.43,83624
lordaro_British-Railways-4th-Oct-2082.sav,today,1312.11,0.22,41472
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1302.85,0.19,41728
lordaro_biggest_town_ever.sav,baseline,5378.33,0.48,101036
lordaro_biggest_town_ever.sav,stable,5364.11,0.39,99864
lordaro_biggest_town_ever.sav,today,8167.74,0.23,85392
lordaro_biggest_town_ever.sav,yesterday,8089.94,0.55,84232
opntitle-1.0.sav,baseline,6431.44,0.04,51288
opntitle-1.0.sav,stable,6589.43,0.47,50784
opntitle-1.0.sav,today,7553.40,0.13,33792
opntitle-1.0.sav,yesterday,7545.67,0.24,32896
opntitle-1.1.sav,baseline,11358.66,0.29,79696
opntitle-1.1.sav,stable,8794.43,0.29,81136
opntitle-1.1.sav,today,9070.95,0.35,35716
opntitle-1.1.sav,yesterday,8980.28,0.27,34952
opntitle-1.2.sav,baseline,6196.79,0.47,53408
opntitle-1.2.sav,stable,6582.05,0.35,52456
opntitle-1.2.sav,today,7406.38,0.46,33548
opntitle-1.2.sav,yesterday,7462.74,0.16,33540
opntitle-1.3.sav,baseline,6441.22,0.04,53280
opntitle-1.3.sav,stable,6569.56,0.22,52444
opntitle-1.3.sav,today,7464.22,0.11,33676
opntitle-1.3.sav,yesterday,7529.64,0.29,33424
opntitle-1.4.sav,baseline,9097.25,0.28,82540
opntitle-1.4.sav,stable,8245.01,0.56,82304
opntitle-1.4.sav,today,9644.21,0.29,35904
opntitle-1.4.sav,yesterday,9632.65,0.22,35572
opntitle-1.5.sav,baseline,13668.59,0.70,82268
opntitle-1.5.sav,stable,11531.53,0.59,83208
opntitle-1.5.sav,today,13570.89,0.90,35976
opntitle-1.5.sav,yesterday,13609.63,0.29,35396
opntitle-1.7.sav,baseline,11000.94,0.55,78668
opntitle-1.7.sav,stable,8400.34,0.52,80276
opntitle-1.7.sav,today,9026.55,0.24,34568
opntitle-1.7.sav,yesterday,9013.93,0.21,34180
opntitle-1.9.sav,baseline,6461.25,0.10,53284
opntitle-1.9.sav,stable,6583.87,0.32,51432
opntitle-1.9.sav,today,7500.29,0.36,33548
opntitle-1.9.sav,yesterday,7534.17,0.24,33292
opntitle.sav,baseline,12006.91,0.16,78544
opntitle.sav,stable,10286.11,0.27,80988
opntitle.sav,today,7281.72,0.39,35584
opntitle.sav,yesterday,7392.43,0.20,34304
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18566.81,0.60,136464
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18422.34,0.38,137524
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,13654.32,0.35,121864
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,13833.95,0.43,121876
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11652.14,0.80,88268
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10384.22,0.29,89248
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9545.14,0.71,43408
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9522.51,0.55,42440
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,14385.76,0.62,123524
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,15409.46,0.80,124236
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9502.19,0.76,78712
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9591.11,0.59,79284
wentbourne.sav,baseline,53629.61,0.21,300892
wentbourne.sav,stable,51565.59,0.86,295912
wentbourne.sav,today,46168.21,0.63,124124
wentbourne.sav,yesterday,45840.41,0.86,123304
