savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,9034.66,0.08,86888
PublicServerGame_05_Final.sav,stable,9020.32,0.31,85320
PublicServerGame_05_Final.sav,today,8585.29,0.18,42236
PublicServerGame_05_Final.sav,yesterday,8623.16,0.18,40188
PublicServerGame_326_Final.sav,baseline,10198.50,0.08,84276
PublicServerGame_326_Final.sav,stable,9894.16,0.14,84716
PublicServerGame_326_Final.sav,today,9975.53,0.19,38272
PublicServerGame_326_Final.sav,yesterday,9944.76,0.15,37504
PublicServerGame_329_Final.sav,baseline,10084.27,0.74,113072
PublicServerGame_329_Final.sav,stable,10027.56,0.64,110008
PublicServerGame_329_Final.sav,today,9171.33,0.73,75056
PublicServerGame_329_Final.sav,yesterday,9023.90,0.55,75184
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8897.79,0.23,83312
lordaro_British-Railways-4th-Oct-2082.sav,stable,9051.11,0.27,83604
lordaro_British-Railways-4th-Oct-2082.sav,today,1381.44,0.57,40704
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1382.78,0.50,40448
lordaro_biggest_town_ever.sav,baseline,5513.70,0.76,101028
lordaro_biggest_town_ever.sav,stable,5464.30,0.58,99732
lordaro_biggest_town_ever.sav,today,9085.00,0.85,86020
lordaro_biggest_town_ever.sav,yesterday,7865.64,0.85,86144
opntitle-1.0.sav,baseline,6462.64,0.25,51208
opntitle-1.0.sav,stable,6529.94,0.06,50784
opntitle-1.0.sav,today,7399.33,0.38,34688
opntitle-1.0.sav,yesterday,7364.73,0.22,32640
opntitle-1.1.sav,baseline,11409.98,0.24,80208
opntitle-1.1.sav,stable,8762.99,0.32,81304
opntitle-1.1.sav,today,9102.78,0.30,35712
opntitle-1.1.sav,yesterday,9027.15,0.37,34688
opntitle-1.2.sav,baseline,6602.07,0.11,53276
opntitle-1.2.sav,stable,6670.93,0.08,52468
opntitle-1.2.sav,today,7585.15,0.09,33144
opntitle-1.2.sav,yesterday,7590.70,0.11,33152
opntitle-1.3.sav,baseline,6453.06,0.07,53404
opntitle-1.3.sav,stable,6549.27,0.17,52312
opntitle-1.3.sav,today,7372.31,0.17,32892
opntitle-1.3.sav,yesterday,7357.37,0.12,33280
opntitle-1.4.sav,baseline,9687.11,0.39,82424
opntitle-1.4.sav,stable,8654.39,0.54,82596
opntitle-1.4.sav,today,9969.97,0.39,37676
opntitle-1.4.sav,yesterday,9893.51,0.19,35628
opntitle-1.5.sav,baseline,13022.49,0.07,81888
opntitle-1.5.sav,stable,11077.01,0.23,83068
opntitle-1.5.sav,today,13182.54,0.51,35836
opntitle-1.5.sav,yesterday,13228.87,0.12,35324
opntitle-1.7.sav,baseline,11012.35,0.51,78648
opntitle-1.7.sav,stable,8485.54,0.34,79800
opntitle-1.7.sav,today,9448.13,0.42,35068
opntitle-1.7.sav,yesterday,9381.71,0.16,34304
opntitle-1.9.sav,baseline,6443.10,0.07,52188
opntitle-1.9.sav,stable,6601.78,0.35,51552
opntitle-1.9.sav,today,7368.83,0.13,33148
opntitle-1.9.sav,yesterday,7375.42,0.24,33024
opntitle.sav,baseline,12153.62,0.40,78520
opntitle.sav,stable,10369.47,0.40,81120
opntitle.sav,today,7601.33,0.52,35200
opntitle.sav,yesterday,7572.76,0.43,34432
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21486.38,0.80,135328
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21213.36,0.42,137620
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15768.11,0.37,121736
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15840.50,0.32,121224
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11267.87,0.32,88188
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10202.56,0.31,89604
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9354.43,0.71,43072
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9435.37,0.44,42176
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11866.53,0.72,124672
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13283.64,0.45,124280
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8492.67,0.32,78436
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8489.66,0.50,78316
wentbourne.sav,baseline,44045.77,0.45,300796
wentbourne.sav,stable,43801.89,0.31,295784
wentbourne.sav,today,40683.38,0.78,123408
wentbourne.sav,yesterday,39511.78,0.71,124044
