savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8867.34,0.13,87412
PublicServerGame_05_Final.sav,stable,8818.08,0.26,85192
PublicServerGame_05_Final.sav,today,8465.21,0.20,41488
PublicServerGame_05_Final.sav,yesterday,8402.00,0.31,40324
PublicServerGame_326_Final.sav,baseline,10306.71,0.05,84144
PublicServerGame_326_Final.sav,stable,9994.94,0.25,84896
PublicServerGame_326_Final.sav,today,10145.13,0.54,38272
PublicServerGame_326_Final.sav,yesterday,10075.66,0.64,37632
PublicServerGame_329_Final.sav,baseline,9623.29,0.34,113064
PublicServerGame_329_Final.sav,stable,9611.18,0.19,109788
PublicServerGame_329_Final.sav,today,8586.95,0.31,75492
PublicServerGame_329_Final.sav,yesterday,8702.93,0.14,74688
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8326.49,0.41,82796
lordaro_British-Railways-4th-Oct-2082.sav,stable,8359.61,0.16,83564
lordaro_British-Railways-4th-Oct-2082.sav,today,1299.35,0.10,41216
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1305.08,0.41,41216
lordaro_biggest_town_ever.sav,baseline,5175.09,0.13,101156
lordaro_biggest_town_ever.sav,stable,5213.25,0.76,99860
lordaro_biggest_town_ever.sav,today,7598.25,0.84,85768
lordaro_biggest_town_ever.sav,yesterday,7600.49,0.84,86152
opntitle-1.0.sav,baseline,6485.95,0.08,51288
opntitle-1.0.sav,stable,6579.77,0.25,50780
opntitle-1.0.sav,today,7396.13,0.17,34560
opntitle-1.0.sav,yesterday,7373.69,0.22,33024
opntitle-1.1.sav,baseline,12413.08,0.74,79500
opntitle-1.1.sav,stable,9368.83,0.80,81504
opntitle-1.1.sav,today,9858.00,0.40,35716
opntitle-1.1.sav,yesterday,9766.74,0.77,34816
opntitle-1.2.sav,baseline,6589.56,0.05,53276
opntitle-1.2.sav,stable,6719.44,0.45,52348
opntitle-1.2.sav,today,7503.64,0.12,33284
opntitle-1.2.sav,yesterday,7498.04,0.14,33292
opntitle-1.3.sav,baseline,6452.19,0.03,53404
opntitle-1.3.sav,stable,6556.39,0.20,52320
opntitle-1.3.sav,today,7361.26,0.11,33552
opntitle-1.3.sav,yesterday,7372.55,0.12,33416
opntitle-1.4.sav,baseline,9117.64,0.50,82440
opntitle-1.4.sav,stable,8172.57,0.26,82292
opntitle-1.4.sav,today,9483.41,0.34,36920
opntitle-1.4.sav,yesterday,9482.05,0.18,35900
opntitle-1.5.sav,baseline,12975.16,0.21,81928
opntitle-1.5.sav,stable,10994.08,0.19,82968
opntitle-1.5.sav,today,13068.89,0.28,35720
opntitle-1.5.sav,yesterday,12926.89,0.19,35532
opntitle-1.7.sav,baseline,10912.09,0.15,78648
opntitle-1.7.sav,stable,8356.37,0.20,80204
opntitle-1.7.sav,today,8908.24,0.37,35472
opntitle-1.7.sav,yesterday,8984.19,0.18,34440
opntitle-1.9.sav,baseline,6452.96,0.07,53252
opntitle-1.9.sav,stable,6567.23,0.26,51548
opntitle-1.9.sav,today,7384.59,0.21,33296
opntitle-1.9.sav,yesterday,7377.60,0.10,33676
opntitle.sav,baseline,12136.80,0.24,78572
opntitle.sav,stable,10337.69,0.34,81000
opntitle.sav,today,7409.45,0.23,35200
opntitle.sav,yesterday,7385.72,0.28,34432
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19660.05,0.26,137332
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19308.03,0.42,138164
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14478.79,0.40,121056
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14399.70,0.16,120980
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11439.17,0.29,88760
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10327.44,0.27,89256
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9393.65,0.45,43152
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9433.01,0.21,42440
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11568.65,0.47,123000
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12736.61,0.44,123004
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8185.88,0.70,78268
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8129.02,0.71,78320
wentbourne.sav,baseline,44121.32,0.80,304456
wentbourne.sav,stable,45313.90,0.58,295652
wentbourne.sav,today,40620.06,0.65,124312
wentbourne.sav,yesterday,40185.12,0.85,123948
