savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8850.71,0.20,86864
PublicServerGame_05_Final.sav,stable,8834.48,0.18,85300
PublicServerGame_05_Final.sav,today,8493.57,0.33,41792
PublicServerGame_05_Final.sav,yesterday,8451.32,0.32,42940
PublicServerGame_326_Final.sav,baseline,10221.33,0.05,84136
PublicServerGame_326_Final.sav,stable,9931.13,0.19,84868
PublicServerGame_326_Final.sav,today,9964.85,0.13,39936
PublicServerGame_326_Final.sav,yesterday,9968.57,0.17,39424
PublicServerGame_329_Final.sav,baseline,9533.65,0.16,113028
PublicServerGame_329_Final.sav,stable,9560.19,0.23,110068
PublicServerGame_329_Final.sav,today,8542.28,0.58,77048
PublicServerGame_329_Final.sav,yesterday,8492.11,0.58,77096
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8385.99,0.26,82840
lordaro_British-Railways-4th-Oct-2082.sav,stable,8367.41,0.13,83640
lordaro_British-Railways-4th-Oct-2082.sav,today,1311.71,0.32,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1305.34,0.45,41472
lordaro_biggest_town_ever.sav,baseline,5694.23,0.47,101024
lordaro_biggest_town_ever.sav,stable,5708.79,0.90,99952
lordaro_biggest_town_ever.sav,today,8173.85,0.32,88380
lordaro_biggest_town_ever.sav,yesterday,8174.67,0.79,87868
opntitle-1.0.sav,baseline,6449.01,0.13,51204
opntitle-1.0.sav,stable,6548.02,0.08,50656
opntitle-1.0.sav,today,7463.65,0.16,34304
opntitle-1.0.sav,yesterday,7639.32,0.03,33792
opntitle-1.1.sav,baseline,11244.08,0.21,79716
opntitle-1.1.sav,stable,8703.31,0.17,81152
opntitle-1.1.sav,today,8730.57,0.25,37648
opntitle-1.1.sav,yesterday,8672.25,0.36,36304
opntitle-1.2.sav,baseline,6589.32,0.05,53276
opntitle-1.2.sav,stable,6691.59,0.13,52324
opntitle-1.2.sav,today,7568.35,0.19,35388
opntitle-1.2.sav,yesterday,7800.94,0.14,35132
opntitle-1.3.sav,baseline,6447.50,0.11,53280
opntitle-1.3.sav,stable,6557.25,0.17,52304
opntitle-1.3.sav,today,7449.44,0.09,35132
opntitle-1.3.sav,yesterday,7661.93,0.24,35260
opntitle-1.4.sav,baseline,9155.82,0.36,82492
opntitle-1.4.sav,stable,8171.27,0.49,82544
opntitle-1.4.sav,today,8225.31,0.29,37512
opntitle-1.4.sav,yesterday,8191.22,0.43,38536
opntitle-1.5.sav,baseline,12842.64,0.17,81968
opntitle-1.5.sav,stable,10999.85,0.24,82912
opntitle-1.5.sav,today,12571.08,0.43,37972
opntitle-1.5.sav,yesterday,12467.44,0.12,37332
opntitle-1.7.sav,baseline,11013.37,0.15,78664
opntitle-1.7.sav,stable,8410.17,0.29,80164
opntitle-1.7.sav,today,8691.05,0.39,37072
opntitle-1.7.sav,yesterday,8745.62,0.40,35920
opntitle-1.9.sav,baseline,6134.42,0.22,52184
opntitle-1.9.sav,stable,6262.51,0.31,51420
opntitle-1.9.sav,today,7130.13,0.25,35128
opntitle-1.9.sav,yesterday,7294.28,0.57,35148
opntitle.sav,baseline,12144.89,0.26,78520
opntitle.sav,stable,10340.81,0.18,80824
opntitle.sav,today,7325.33,0.60,37120
opntitle.sav,yesterday,7320.00,0.65,36224
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20552.86,0.35,137592
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19903.21,0.28,139028
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15244.11,0.21,123676
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15362.64,0.70,124444
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11008.53,0.27,88288
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10034.09,0.21,89652
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,8948.55,0.62,44652
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,8909.65,0.14,43752
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11819.62,0.31,122972
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13194.52,0.49,123800
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8452.07,0.41,80320
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8403.57,0.43,80456
wentbourne.sav,baseline,42618.25,0.47,304360
wentbourne.sav,stable,42297.69,0.17,295772
wentbourne.sav,today,38226.38,0.27,125932
wentbourne.sav,yesterday,38342.69,0.18,125560
