savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8869.51,0.15,86768
PublicServerGame_05_Final.sav,stable,8808.35,0.11,85140
PublicServerGame_05_Final.sav,today,8455.73,0.08,42688
PublicServerGame_05_Final.sav,yesterday,8488.48,0.30,41800
PublicServerGame_326_Final.sav,baseline,10259.22,0.09,84124
PublicServerGame_326_Final.sav,stable,9986.25,0.23,84864
PublicServerGame_326_Final.sav,today,10087.83,0.10,39936
PublicServerGame_326_Final.sav,yesterday,10005.61,0.22,39424
PublicServerGame_329_Final.sav,baseline,9788.61,0.79,113032
PublicServerGame_329_Final.sav,stable,9549.21,0.17,110008
PublicServerGame_329_Final.sav,today,8762.13,0.45,77016
PublicServerGame_329_Final.sav,yesterday,8668.32,0.81,76288
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8300.25,0.34,82836
lordaro_British-Railways-4th-Oct-2082.sav,stable,8337.84,0.16,83516
lordaro_British-Railways-4th-Oct-2082.sav,today,1298.42,0.28,41600
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1300.43,0.29,42880
lordaro_biggest_town_ever.sav,baseline,5194.03,0.17,101152
lordaro_biggest_town_ever.sav,stable,5151.72,0.39,99952
lordaro_biggest_town_ever.sav,today,7487.04,0.37,86204
lordaro_biggest_town_ever.sav,yesterday,7476.01,0.31,87376
opntitle-1.0.sav,baseline,6453.45,0.31,51288
opntitle-1.0.sav,stable,6536.57,0.16,50780
opntitle-1.0.sav,today,7596.21,0.13,34432
opntitle-1.0.sav,yesterday,7489.38,0.27,33920
opntitle-1.1.sav,baseline,11124.06,0.33,79596
opntitle-1.1.sav,stable,8638.78,0.25,81072
opntitle-1.1.sav,today,8740.79,0.40,38092
opntitle-1.1.sav,yesterday,8637.82,0.36,36428
opntitle-1.2.sav,baseline,6590.89,0.08,53280
opntitle-1.2.sav,stable,6690.90,0.14,52320
opntitle-1.2.sav,today,7699.57,0.09,35016
opntitle-1.2.sav,yesterday,7609.10,0.09,35020
opntitle-1.3.sav,baseline,6495.93,0.66,53404
opntitle-1.3.sav,stable,6571.42,0.37,52308
opntitle-1.3.sav,today,7605.29,0.15,35052
opntitle-1.3.sav,yesterday,7477.31,0.07,34892
opntitle-1.4.sav,baseline,9214.24,0.71,82504
opntitle-1.4.sav,stable,8338.54,0.83,82256
opntitle-1.4.sav,today,8245.16,0.55,38272
opntitle-1.4.sav,yesterday,8221.38,0.30,37376
opntitle-1.5.sav,baseline,13544.98,0.52,81884
opntitle-1.5.sav,stable,11423.18,0.59,84124
opntitle-1.5.sav,today,12887.60,0.58,38404
opntitle-1.5.sav,yesterday,12805.16,0.34,37328
opntitle-1.7.sav,baseline,10894.05,0.06,78664
opntitle-1.7.sav,stable,8365.93,0.17,80040
opntitle-1.7.sav,today,8673.97,0.11,36940
opntitle-1.7.sav,yesterday,8701.58,0.31,36048
opntitle-1.9.sav,baseline,6448.20,0.05,52188
opntitle-1.9.sav,stable,7155.36,0.32,52032
opntitle-1.9.sav,today,7617.93,0.22,35020
opntitle-1.9.sav,yesterday,7517.80,0.28,35044
opntitle.sav,baseline,12029.44,0.16,78512
opntitle.sav,stable,10282.72,0.11,80848
opntitle.sav,today,7217.70,0.28,36992
opntitle.sav,yesterday,7310.26,0.19,36480
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21477.63,0.71,136956
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21478.68,0.64,138772
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16346.50,0.43,124572
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,18459.89,0.84,123292
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11244.19,0.22,88920
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10099.56,0.43,89456
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9280.73,0.68,44548
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9102.98,0.51,43492
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,13835.93,0.89,123520
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,17458.45,0.69,124052
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10002.78,0.60,80964
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9882.74,0.70,79556
wentbourne.sav,baseline,43592.01,0.38,304272
wentbourne.sav,stable,43698.21,0.90,295492
wentbourne.sav,today,39902.33,0.35,125068
wentbourne.sav,yesterday,39518.63,0.46,125468
