savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8851.79,0.07,86776
PublicServerGame_05_Final.sav,stable,8781.41,0.11,85288
PublicServerGame_05_Final.sav,today,8434.27,0.21,41796
PublicServerGame_05_Final.sav,yesterday,8418.00,0.24,41792
PublicServerGame_326_Final.sav,baseline,10711.75,0.22,84172
PublicServerGame_326_Final.sav,stable,10270.39,0.22,84876
PublicServerGame_326_Final.sav,today,10406.76,0.36,40320
PublicServerGame_326_Final.sav,yesterday,10262.91,0.18,39296
PublicServerGame_329_Final.sav,baseline,9998.18,0.34,113136
PublicServerGame_329_Final.sav,stable,10069.62,0.34,109992
PublicServerGame_329_Final.sav,today,9262.60,0.37,75888
PublicServerGame_329_Final.sav,yesterday,9263.59,0.34,75584
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8372.71,0.64,82832
lordaro_British-Railways-4th-Oct-2082.sav,stable,8429.96,0.31,83812
lordaro_British-Railways-4th-Oct-2082.sav,today,1308.74,0.70,41344
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1312.24,0.43,41472
lordaro_biggest_town_ever.sav,baseline,6062.99,0.39,101152
lordaro_biggest_town_ever.sav,stable,6217.82,0.49,99864
lordaro_biggest_town_ever.sav,today,8492.52,0.55,88128
lordaro_biggest_town_ever.sav,yesterday,8687.88,0.21,87104
opntitle-1.0.sav,baseline,6451.36,0.23,51292
opntitle-1.0.sav,stable,6561.46,0.17,50780
opntitle-1.0.sav,today,7519.91,0.21,33152
opntitle-1.0.sav,yesterday,7422.43,0.24,33408
opntitle-1.1.sav,baseline,11649.40,0.43,79428
opntitle-1.1.sav,stable,8826.92,0.06,81148
opntitle-1.1.sav,today,8820.36,0.27,37572
opntitle-1.1.sav,yesterday,8902.77,0.31,36288
opntitle-1.2.sav,baseline,6622.49,0.35,53280
opntitle-1.2.sav,stable,6674.71,0.11,52452
opntitle-1.2.sav,today,7630.62,0.20,35804
opntitle-1.2.sav,yesterday,7561.32,0.13,34624
opntitle-1.3.sav,baseline,6445.26,0.17,53400
opntitle-1.3.sav,stable,6589.49,0.64,52436
opntitle-1.3.sav,today,7435.43,0.15,34492
opntitle-1.3.sav,yesterday,7407.56,0.10,34112
opntitle-1.4.sav,baseline,9424.09,0.64,82444
opntitle-1.4.sav,stable,8524.02,0.23,82700
opntitle-1.4.sav,today,8204.29,0.36,38028
opntitle-1.4.sav,yesterday,8235.86,0.42,37264
opntitle-1.5.sav,baseline,13071.34,0.34,81900
opntitle-1.5.sav,stable,11068.86,0.29,82900
opntitle-1.5.sav,today,12502.93,0.54,37848
opntitle-1.5.sav,yesterday,12535.25,0.24,37336
opntitle-1.7.sav,baseline,11449.78,0.36,79636
opntitle-1.7.sav,stable,8695.42,0.27,80144
opntitle-1.7.sav,today,9045.00,0.59,36548
opntitle-1.7.sav,yesterday,8985.95,0.37,35772
opntitle-1.9.sav,baseline,6451.98,0.21,53280
opntitle-1.9.sav,stable,6538.27,0.10,51688
opntitle-1.9.sav,today,7531.84,0.54,34368
opntitle-1.9.sav,yesterday,7435.85,0.21,34368
opntitle.sav,baseline,12149.11,0.34,78552
opntitle.sav,stable,10292.22,0.32,80740
opntitle.sav,today,7096.14,0.37,36608
opntitle.sav,yesterday,7169.31,0.38,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21279.18,0.40,137084
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21744.41,0.88,137740
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16497.28,0.49,123744
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16546.16,0.76,123492
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11180.81,0.21,88132
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10146.86,0.25,88856
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9012.28,0.29,44524
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9164.76,0.44,43888
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,13153.14,0.72,124436
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,14551.04,0.35,124600
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9144.66,0.73,79608
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9194.94,0.22,79292
wentbourne.sav,baseline,48184.79,0.23,300888
wentbourne.sav,stable,48521.65,0.51,295460
wentbourne.sav,today,42971.05,0.83,125180
wentbourne.sav,yesterday,42963.90,0.82,125436
