savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8878.94,0.18,86872
PublicServerGame_05_Final.sav,stable,8851.03,0.17,85252
PublicServerGame_05_Final.sav,today,8482.74,0.22,42560
PublicServerGame_05_Final.sav,yesterday,8480.38,0.12,41532
PublicServerGame_326_Final.sav,baseline,10225.15,0.16,84260
PublicServerGame_326_Final.sav,stable,9963.75,0.26,84908
PublicServerGame_326_Final.sav,today,10016.05,0.26,39936
PublicServerGame_326_Final.sav,yesterday,10063.20,0.55,38912
PublicServerGame_329_Final.sav,baseline,9685.84,0.26,113060
PublicServerGame_329_Final.sav,stable,9718.43,0.44,109992
PublicServerGame_329_Final.sav,today,8783.92,0.66,76852
PublicServerGame_329_Final.sav,yesterday,8693.47,0.46,77248
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8419.61,0.20,83396
lordaro_British-Railways-4th-Oct-2082.sav,stable,8462.32,0.24,83688
lordaro_British-Railways-4th-Oct-2082.sav,today,1330.54,0.25,41472
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1324.94,0.15,42112
lordaro_biggest_town_ever.sav,baseline,7179.16,0.26,101152
lordaro_biggest_town_ever.sav,stable,7205.02,0.31,99988
lordaro_biggest_town_ever.sav,today,10058.24,0.19,87748
lordaro_biggest_town_ever.sav,yesterday,10045.78,0.10,87104
opntitle-1.0.sav,baseline,6435.89,0.05,51204
opntitle-1.0.sav,stable,6560.36,0.18,50784
opntitle-1.0.sav,today,7432.06,0.15,34048
opntitle-1.0.sav,yesterday,7423.92,0.09,33408
opntitle-1.1.sav,baseline,11016.57,0.29,79640
opntitle-1.1.sav,stable,8655.31,0.33,81156
opntitle-1.1.sav,today,8540.62,0.34,36544
opntitle-1.1.sav,yesterday,8594.74,0.18,36416
opntitle-1.2.sav,baseline,6594.14,0.07,53352
opntitle-1.2.sav,stable,6696.67,0.22,52320
opntitle-1.2.sav,today,7567.43,0.06,34876
opntitle-1.2.sav,yesterday,7560.96,0.15,35008
opntitle-1.3.sav,baseline,6443.09,0.05,53280
opntitle-1.3.sav,stable,6571.09,0.21,52440
opntitle-1.3.sav,today,7451.87,0.29,34880
opntitle-1.3.sav,yesterday,7430.97,0.26,34880
opntitle-1.4.sav,baseline,9118.80,0.33,82416
opntitle-1.4.sav,stable,8252.38,0.55,82828
opntitle-1.4.sav,today,8219.06,0.40,38928
opntitle-1.4.sav,yesterday,8282.35,0.25,37392
opntitle-1.5.sav,baseline,12851.38,0.19,81948
opntitle-1.5.sav,stable,10961.76,0.20,82908
opntitle-1.5.sav,today,12414.17,0.22,38076
opntitle-1.5.sav,yesterday,12445.97,0.22,37056
opntitle-1.7.sav,baseline,10899.43,0.23,79128
opntitle-1.7.sav,stable,8392.23,0.32,80016
opntitle-1.7.sav,today,8749.48,0.60,36924
opntitle-1.7.sav,yesterday,8804.68,0.35,36156
opntitle-1.9.sav,baseline,6466.43,0.30,52064
opntitle-1.9.sav,stable,6556.18,0.15,51436
opntitle-1.9.sav,today,7472.39,0.24,34880
opntitle-1.9.sav,yesterday,7458.90,0.18,34752
opntitle.sav,baseline,12184.98,0.17,78652
opntitle.sav,stable,10353.23,0.48,80984
opntitle.sav,today,7208.91,0.57,37376
opntitle.sav,yesterday,7222.74,0.24,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,22029.11,0.26,137564
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21597.49,0.55,139128
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17145.87,0.32,124168
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16885.44,0.82,123736
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11060.78,0.30,88568
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10062.10,0.17,89188
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9008.60,0.43,44568
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9017.95,0.18,44136
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11221.81,0.32,123792
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12396.77,0.13,123408
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7681.88,0.33,79824
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7773.84,0.28,78672
wentbourne.sav,baseline,46093.55,0.39,301484
wentbourne.sav,stable,45505.64,0.17,295548
wentbourne.sav,today,41582.46,0.23,125300
wentbourne.sav,yesterday,43049.46,0.48,125048
