savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8977.26,0.23,86828
PublicServerGame_05_Final.sav,stable,8977.74,0.40,85388
PublicServerGame_05_Final.sav,today,8587.44,0.77,42688
PublicServerGame_05_Final.sav,yesterday,8494.14,0.18,41824
PublicServerGame_326_Final.sav,baseline,10187.58,0.24,84144
PublicServerGame_326_Final.sav,stable,9870.28,0.10,84956
PublicServerGame_326_Final.sav,today,9970.67,0.38,39808
PublicServerGame_326_Final.sav,yesterday,9931.19,0.29,39040
PublicServerGame_329_Final.sav,baseline,9777.40,0.49,113052
PublicServerGame_329_Final.sav,stable,9883.13,0.79,109888
PublicServerGame_329_Final.sav,today,8950.89,0.26,76736
PublicServerGame_329_Final.sav,yesterday,8872.95,0.74,76612
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8393.99,0.16,82868
lordaro_British-Railways-4th-Oct-2082.sav,stable,8471.15,0.09,83764
lordaro_British-Railways-4th-Oct-2082.sav,today,1302.92,0.38,41472
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1300.70,0.27,41472
lordaro_biggest_town_ever.sav,baseline,5035.27,0.18,101144
lordaro_biggest_town_ever.sav,stable,5055.95,0.39,99988
lordaro_biggest_town_ever.sav,today,7256.61,0.47,86724
lordaro_biggest_town_ever.sav,yesterday,7271.13,0.41,87748
opntitle-1.0.sav,baseline,6431.43,0.05,51972
opntitle-1.0.sav,stable,6563.80,0.14,50784
opntitle-1.0.sav,today,7501.37,0.14,33664
opntitle-1.0.sav,yesterday,7506.30,0.06,33280
opntitle-1.1.sav,baseline,11325.89,0.26,79644
opntitle-1.1.sav,stable,8718.95,0.39,81320
opntitle-1.1.sav,today,8609.03,0.38,36804
opntitle-1.1.sav,yesterday,8625.68,0.19,36420
opntitle-1.2.sav,baseline,6589.64,0.08,53276
opntitle-1.2.sav,stable,6674.82,0.04,52320
opntitle-1.2.sav,today,7625.88,0.12,34748
opntitle-1.2.sav,yesterday,7762.98,0.09,34752
opntitle-1.3.sav,baseline,6450.43,0.18,53280
opntitle-1.3.sav,stable,6555.45,0.20,52432
opntitle-1.3.sav,today,7508.85,0.17,34368
opntitle-1.3.sav,yesterday,7486.08,0.05,34112
opntitle-1.4.sav,baseline,9162.81,0.59,82460
opntitle-1.4.sav,stable,8184.94,0.17,82352
opntitle-1.4.sav,today,8181.51,0.13,38672
opntitle-1.4.sav,yesterday,8215.65,0.21,37772
opntitle-1.5.sav,baseline,12815.02,0.23,81896
opntitle-1.5.sav,stable,10831.76,0.32,83072
opntitle-1.5.sav,today,12245.15,0.26,37716
opntitle-1.5.sav,yesterday,12296.90,0.40,37332
opntitle-1.7.sav,baseline,10936.75,0.19,79184
opntitle-1.7.sav,stable,8377.55,0.17,80120
opntitle-1.7.sav,today,8618.40,0.09,36284
opntitle-1.7.sav,yesterday,8689.03,0.26,36156
opntitle-1.9.sav,baseline,6458.03,0.10,52064
opntitle-1.9.sav,stable,6586.46,0.41,51548
opntitle-1.9.sav,today,7514.30,0.04,34116
opntitle-1.9.sav,yesterday,7502.42,0.15,34116
opntitle.sav,baseline,12499.17,0.68,78648
opntitle.sav,stable,10539.94,0.16,81292
opntitle.sav,today,7264.28,0.47,36224
opntitle.sav,yesterday,7390.12,0.42,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18435.35,0.29,137460
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18319.31,0.40,138888
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,13715.42,0.50,123328
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,13726.12,0.31,124692
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11235.86,0.13,88068
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10220.71,0.33,89220
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,8950.21,0.69,44272
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9006.38,0.14,44212
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,12232.15,0.60,123088
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13724.42,0.36,123188
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8758.50,0.23,79220
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8612.68,0.51,79736
wentbourne.sav,baseline,46728.59,0.74,300888
wentbourne.sav,stable,45778.07,0.33,295648
wentbourne.sav,today,41298.00,0.15,124924
wentbourne.sav,yesterday,41720.75,0.47,125688
