savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,9121.48,0.68,86776
PublicServerGame_05_Final.sav,stable,9094.01,0.38,85380
PublicServerGame_05_Final.sav,today,8537.60,0.14,42044
PublicServerGame_05_Final.sav,yesterday,8758.11,0.38,41780
PublicServerGame_326_Final.sav,baseline,10178.51,0.18,84184
PublicServerGame_326_Final.sav,stable,9914.89,0.06,85088
PublicServerGame_326_Final.sav,today,9819.00,0.34,41088
PublicServerGame_326_Final.sav,yesterday,9937.20,0.38,39296
PublicServerGame_329_Final.sav,baseline,9790.31,0.41,113044
PublicServerGame_329_Final.sav,stable,9804.78,0.33,110068
PublicServerGame_329_Final.sav,today,8797.64,0.35,76732
PublicServerGame_329_Final.sav,yesterday,8749.21,0.67,76988
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8322.95,0.14,82772
lordaro_British-Railways-4th-Oct-2082.sav,stable,8340.53,0.09,83728
lordaro_British-Railways-4th-Oct-2082.sav,today,1287.39,0.27,41472
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1294.21,0.40,42112
lordaro_biggest_town_ever.sav,baseline,5880.79,0.87,101024
lordaro_biggest_town_ever.sav,stable,6041.94,0.90,99988
lordaro_biggest_town_ever.sav,today,8446.13,0.73,86976
lordaro_biggest_town_ever.sav,yesterday,8032.79,0.51,87236
opntitle-1.0.sav,baseline,6455.07,0.17,51200
opntitle-1.0.sav,stable,6527.79,0.07,50664
opntitle-1.0.sav,today,7566.50,0.10,34048
opntitle-1.0.sav,yesterday,7566.76,0.24,33408
opntitle-1.1.sav,baseline,10904.42,0.59,79476
opntitle-1.1.sav,stable,8536.21,0.64,81160
opntitle-1.1.sav,today,8471.95,0.61,36284
opntitle-1.1.sav,yesterday,8518.61,0.54,36544
opntitle-1.2.sav,baseline,6633.19,0.37,53276
opntitle-1.2.sav,stable,6731.44,0.64,52444
opntitle-1.2.sav,today,7565.52,0.20,35004
opntitle-1.2.sav,yesterday,7729.82,0.15,34880
opntitle-1.3.sav,baseline,6472.87,0.24,53280
opntitle-1.3.sav,stable,6569.39,0.14,52436
opntitle-1.3.sav,today,7618.00,0.14,35008
opntitle-1.3.sav,yesterday,7582.86,0.35,34876
opntitle-1.4.sav,baseline,9090.25,0.41,82612
opntitle-1.4.sav,stable,8120.42,0.25,81980
opntitle-1.4.sav,today,8212.64,0.46,37520
opntitle-1.4.sav,yesterday,8180.07,0.18,37260
opntitle-1.5.sav,baseline,13033.60,0.15,81900
opntitle-1.5.sav,stable,11070.04,0.35,82996
opntitle-1.5.sav,today,12558.64,0.22,37308
opntitle-1.5.sav,yesterday,12458.89,0.31,38080
opntitle-1.7.sav,baseline,11737.64,0.10,78736
opntitle-1.7.sav,stable,8791.21,0.23,80148
opntitle-1.7.sav,today,9212.91,0.47,37056
opntitle-1.7.sav,yesterday,9194.93,0.44,36028
opntitle-1.9.sav,baseline,6466.01,0.12,52104
opntitle-1.9.sav,stable,6543.72,0.07,51436
opntitle-1.9.sav,today,7639.94,0.27,35008
opntitle-1.9.sav,yesterday,7620.54,0.45,34624
opntitle.sav,baseline,12374.17,0.50,78524
opntitle.sav,stable,10468.04,0.14,80800
opntitle.sav,today,7360.56,0.67,36352
opntitle.sav,yesterday,7269.27,0.29,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21633.64,0.40,137496
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21723.68,0.59,137516
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16546.80,0.71,123484
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16734.31,0.38,124128
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11172.92,0.23,88940
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10074.17,0.21,89152
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9093.65,0.57,44780
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9102.82,0.39,44140
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11460.84,0.71,123148
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12141.97,0.23,123312
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7445.82,0.43,78960
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7461.59,0.14,79212
wentbourne.sav,baseline,46330.70,0.70,300888
wentbourne.sav,stable,44898.42,0.54,295744
wentbourne.sav,today,42101.23,0.13,125308
wentbourne.sav,yesterday,41611.77,0.67,124924
