savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8888.01,0.23,86788
PublicServerGame_05_Final.sav,stable,8813.82,0.09,85260
PublicServerGame_05_Final.sav,today,8486.30,0.16,42428
PublicServerGame_05_Final.sav,yesterday,8580.11,0.24,42004
PublicServerGame_326_Final.sav,baseline,10192.02,0.10,84588
PublicServerGame_326_Final.sav,stable,9923.23,0.08,84780
PublicServerGame_326_Final.sav,today,10137.98,0.27,39808
PublicServerGame_326_Final.sav,yesterday,10226.72,0.28,39424
PublicServerGame_329_Final.sav,baseline,10301.68,0.73,113576
PublicServerGame_329_Final.sav,stable,9979.54,0.46,109880
PublicServerGame_329_Final.sav,today,8872.33,0.32,76480
PublicServerGame_329_Final.sav,yesterday,9245.21,0.44,76960
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8351.69,0.14,82880
lordaro_British-Railways-4th-Oct-2082.sav,stable,8376.43,0.10,83680
lordaro_British-Railways-4th-Oct-2082.sav,today,1295.75,0.25,41856
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1299.79,0.15,42368
lordaro_biggest_town_ever.sav,baseline,6118.23,0.53,101796
lordaro_biggest_town_ever.sav,stable,5881.37,0.81,99988
lordaro_biggest_town_ever.sav,today,8506.35,0.53,86972
lordaro_biggest_town_ever.sav,yesterday,8324.40,0.22,86940
opntitle-1.0.sav,baseline,6440.40,0.08,51296
opntitle-1.0.sav,stable,6542.83,0.02,50796
opntitle-1.0.sav,today,7525.08,0.10,33408
opntitle-1.0.sav,yesterday,7524.38,0.22,32896
opntitle-1.1.sav,baseline,11476.60,0.41,80232
opntitle-1.1.sav,stable,8770.45,0.41,81252
opntitle-1.1.sav,today,8717.55,0.55,36552
opntitle-1.1.sav,yesterday,9095.38,0.16,36116
opntitle-1.2.sav,baseline,6598.13,0.11,53280
opntitle-1.2.sav,stable,6681.89,0.19,52464
opntitle-1.2.sav,today,7680.55,0.33,34360
opntitle-1.2.sav,yesterday,7623.14,0.14,34452
opntitle-1.3.sav,baseline,6462.93,0.15,53292
opntitle-1.3.sav,stable,6569.32,0.23,52436
opntitle-1.3.sav,today,7564.77,0.29,34240
opntitle-1.3.sav,yesterday,7528.26,0.23,34200
opntitle-1.4.sav,baseline,9165.83,0.28,83200
opntitle-1.4.sav,stable,8190.43,0.43,82672
opntitle-1.4.sav,today,8174.06,0.10,39048
opntitle-1.4.sav,yesterday,9052.38,0.14,38456
opntitle-1.5.sav,baseline,12876.73,0.24,82060
opntitle-1.5.sav,stable,11007.02,0.27,83284
opntitle-1.5.sav,today,12484.09,0.27,37584
opntitle-1.5.sav,yesterday,13687.25,0.46,37112
opntitle-1.7.sav,baseline,11131.88,0.22,78736
opntitle-1.7.sav,stable,8492.36,0.32,80272
opntitle-1.7.sav,today,8788.90,0.12,36516
opntitle-1.7.sav,yesterday,9153.37,0.28,36116
opntitle-1.9.sav,baseline,6448.77,0.04,52188
opntitle-1.9.sav,stable,6547.84,0.08,51420
opntitle-1.9.sav,today,7581.69,0.61,34232
opntitle-1.9.sav,yesterday,7505.02,0.19,34328
opntitle.sav,baseline,12032.57,0.24,78540
opntitle.sav,stable,10345.85,0.23,80996
opntitle.sav,today,7229.37,0.74,36480
opntitle.sav,yesterday,7303.03,0.15,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19537.94,0.47,137400
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20177.67,0.75,137600
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14833.91,0.75,123992
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14568.19,0.42,123360
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11132.97,0.09,88244
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10110.61,0.25,89728
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9091.38,0.31,44780
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9192.64,0.29,44200
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,20882.44,0.82,122448
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,23221.36,0.52,124152
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,11334.95,0.31,78704
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,11683.20,0.76,79888
wentbourne.sav,baseline,48220.75,0.51,301396
wentbourne.sav,stable,47643.71,0.12,295624
wentbourne.sav,today,43635.01,0.44,125536
wentbourne.sav,yesterday,43470.65,0.33,140256
