savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8878.12,0.16,86744
PublicServerGame_05_Final.sav,stable,8807.86,0.23,85452
PublicServerGame_05_Final.sav,today,8523.47,0.25,42216
PublicServerGame_05_Final.sav,yesterday,8521.83,0.16,41788
PublicServerGame_326_Final.sav,baseline,10201.00,0.05,84116
PublicServerGame_326_Final.sav,stable,9949.42,0.11,84752
PublicServerGame_326_Final.sav,today,9949.29,0.20,40064
PublicServerGame_326_Final.sav,yesterday,10023.42,0.33,39168
PublicServerGame_329_Final.sav,baseline,9613.93,0.10,113044
PublicServerGame_329_Final.sav,stable,9520.11,0.24,110172
PublicServerGame_329_Final.sav,today,8675.02,0.31,76420
PublicServerGame_329_Final.sav,yesterday,8728.27,0.28,75840
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8326.27,0.13,82836
lordaro_British-Railways-4th-Oct-2082.sav,stable,8362.31,0.13,83596
lordaro_British-Railways-4th-Oct-2082.sav,today,1297.26,0.17,41344
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1284.63,0.27,41728
lordaro_biggest_town_ever.sav,baseline,5513.05,0.72,101152
lordaro_biggest_town_ever.sav,stable,5559.96,0.31,99844
lordaro_biggest_town_ever.sav,today,8032.63,0.78,87744
lordaro_biggest_town_ever.sav,yesterday,7950.53,0.84,87492
opntitle-1.0.sav,baseline,6430.27,0.09,51292
opntitle-1.0.sav,stable,6544.51,0.14,50664
opntitle-1.0.sav,today,7498.53,0.12,34304
opntitle-1.0.sav,yesterday,7411.68,0.07,32896
opntitle-1.1.sav,baseline,11252.14,0.10,80152
opntitle-1.1.sav,stable,8667.12,0.27,81032
opntitle-1.1.sav,today,8619.40,0.57,36668
opntitle-1.1.sav,yesterday,8570.72,0.13,36416
opntitle-1.2.sav,baseline,6592.60,0.08,53276
opntitle-1.2.sav,stable,6697.50,0.44,52572
opntitle-1.2.sav,today,7634.33,0.22,34876
opntitle-1.2.sav,yesterday,7597.57,0.26,34756
opntitle-1.3.sav,baseline,6447.22,0.04,53276
opntitle-1.3.sav,stable,6570.89,0.34,52564
opntitle-1.3.sav,today,7550.40,0.18,34796
opntitle-1.3.sav,yesterday,7430.92,0.18,34496
opntitle-1.4.sav,baseline,9293.17,0.30,82516
opntitle-1.4.sav,stable,8333.93,0.43,82328
opntitle-1.4.sav,today,8442.91,0.40,39180
opntitle-1.4.sav,yesterday,8325.07,0.14,37644
opntitle-1.5.sav,baseline,13038.56,0.28,81868
opntitle-1.5.sav,stable,10963.04,0.29,82996
opntitle-1.5.sav,today,12725.34,0.62,37564
opntitle-1.5.sav,yesterday,12698.97,0.15,37204
opntitle-1.7.sav,baseline,10935.07,0.17,78740
opntitle-1.7.sav,stable,8454.91,0.10,80144
opntitle-1.7.sav,today,8786.24,0.34,36668
opntitle-1.7.sav,yesterday,8722.32,0.47,36284
opntitle-1.9.sav,baseline,6462.78,0.17,52064
opntitle-1.9.sav,stable,6550.81,0.13,51548
opntitle-1.9.sav,today,7514.35,0.17,35004
opntitle-1.9.sav,yesterday,7407.19,0.08,34496
opntitle.sav,baseline,12159.81,0.12,79344
opntitle.sav,stable,10454.10,0.43,81044
opntitle.sav,today,7209.70,0.20,35840
opntitle.sav,yesterday,7235.03,0.43,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19705.57,0.81,137272
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19402.52,0.49,139036
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15118.89,0.70,124540
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15434.50,0.56,122848
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11307.67,0.30,88264
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10096.15,0.30,89436
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9055.54,0.73,44776
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,8977.86,0.51,44272
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,12060.04,0.12,124668
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13528.59,0.43,123920
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8579.22,0.46,80112
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8655.69,0.85,79736
wentbourne.sav,baseline,46871.08,0.75,304460
wentbourne.sav,stable,45944.34,0.41,295664
wentbourne.sav,today,42658.66,0.55,125044
wentbourne.sav,yesterday,43323.78,0.42,124668
